Popularidad,Duracion_en_ms,Explicitud,Bailabilidad,Energia,Tonalidad,Volumen,Modo,Palabrería,Acustica,Instrumentalidad,En_Vivo,Valencia,Tempo,Firma_de_tiempo,Genero_del_track
34,299506,0.0,0.389,0.963,2,-3.2916427266535315,1,0.079,0.00536,0.423,0.388,0.804,109.875,4,88
42,206718,0.0,0.637,0.898,7,-5.322,0,0.106,0.186,0.000673,0.975,0.81,96.878,4,8
19,168773,0.0,0.635,0.36713864227395643,3,-12.621,1,0.0314,0.772,4.93e-05,0.0955,0.34,124.166,3,49
45,147800,0.0,0.437,0.314,4,-8.007,1,0.0372,0.81,0.0,0.116,0.13,119.888,4,75
38,201506,0.0,0.467,0.885,9,-5.911,1,0.0332,0.0063,0.153,0.0811,0.91,175.005,4,94
47,319946,0.0,0.566,0.419,7,-7.661,1,0.0385,0.771,0.0,0.28,0.186,147.881,4,51
0,260808,0.0,0.573,0.913,5,-6.52,0,0.0409,0.00861,0.0273,0.114,0.795,88.418,4,34
2,293293,0.0,0.221,0.664,0,-5.242,0,0.0379,0.0039,0.657,0.239,0.101,186.044,4,2
44,177240,0.0,0.512,0.533,10,-7.898,1,0.0348,0.779,4.15e-06,0.0825,0.846,127.216,4,49
0,188943,0.0,0.388,0.142,11,-14.039,0,0.0393,0.993,0.0,0.336,0.202,106.667,3,89
2,239293,0.0,0.529,0.903,2,-4.396,0,0.0483,3.31e-05,0.182,0.259,0.746,129.986,4,86
60,310373,0.0,0.456,0.323,10,-6.764,1,0.0318,0.858,0.00913,0.146,0.363,116.903,4,35
61,234920,0.0,0.505,0.898,7,-4.906,1,0.0329,0.000518,0.00236,0.173,0.731,118.929,4,35
44,252026,0.0,0.402,0.95,4,-1.823,0,0.0849,0.0588,0.0,0.97,0.558,166.01,4,73
23,264453,0.0,0.662,0.926,5,-2.175,1,0.048,0.0457,0.0,0.313,0.84,132.957,4,57
46,182933,0.0,0.224,0.802,7,-10.58,1,0.102,0.00831,0.00217,0.228,0.338,202.869,4,83
47,136751,0.0,0.534,0.476,7,-8.268,1,0.0325,0.0337,0.0,0.629,0.593,106.891,4,52
0,155960,0.0,0.865,0.573,5,-5.501,1,0.0678,0.0863,0.0,0.305,0.563,94.999,4,84
55,210666,0.0,0.34,0.922,3,-5.189,1,0.18,0.0129,2.39e-06,0.226,0.532,125.363,4,35
12,146440,0.0,0.665,0.276,9,-10.901,1,0.0298,0.732,0.0,0.233,0.748,74.588,4,49
44,159425,0.0,0.918,0.311,9,-11.115,1,0.0703,0.75,4.94e-06,0.0811,0.838,120.071,3,13
71,222093,0.0,0.538,0.679,4,-4.297,1,0.0333,0.191,0.00175,0.0889,0.0888,121.99,4,2
38,227306,0.0,0.435,0.779,4,-2.983,1,0.07512349203425729,0.31,0.0,0.258,0.566,203.92,4,37
59,144545,0.0,0.618,0.725,5,-4.952,1,0.0479,0.255,0.0,0.424,0.242,88.982,4,75
19,264785,0.0,0.511,0.954,8,-1.906,1,0.0633,0.488,0.0,0.915,0.676,134.027,4,57
20,178860,1.0,0.595,0.746,8,-7.042,0,0.254,0.66,1.9e-05,0.166,0.588,98.121,4,56
0,175280,0.0,0.595,0.318,7,-7.181,1,0.07512349203425729,0.951,1.11e-06,0.28,0.536,112.718,4,7
13,142600,0.0,0.507,0.336,4,-12.555,1,0.0632,0.926,0.0,0.344,0.774,172.878,3,49
20,228653,0.0,0.224,0.8089194133864792,11,-5.451,0,0.0678,0.000187,0.00423,0.171,0.693,182.598,4,47
46,323840,0.0,0.454,0.87,10,-5.358,1,0.0387,0.000226,0.000232,0.0885,0.4,146.878,4,83
34,227853,0.0,0.594,0.744,6,-7.15,1,0.0282,0.0227,1.36e-05,0.963,0.322,122.1848969801553,4,44
24,76653,0.0,0.512,0.4083697809271487,9,-11.529,1,0.102,0.742,0.869,0.914,0.709,103.537,4,88
1,198093,0.0,0.347,0.942,7,-5.517,1,0.0913,0.00196,0.0,0.338,0.66,200.025,4,81
25,239960,0.0,0.185,0.985,6,-2.97905674679358,1,0.119,5.91e-06,0.594,0.337,0.0931,137.993,3,47
6,176416,0.0,0.67,0.351,4,-10.647,0,0.0589,0.515,0.925,0.112,0.0935,180.053,4,97
2,181360,0.0,0.582,0.705,3,-8.169,1,0.0539,0.29,1.38e-06,0.797,0.64,128.89,4,96
62,171226,0.0,0.414,0.811,11,-4.4,0,0.0919,0.00133,0.000129,0.333,0.762,137.617,4,35
49,146718,0.0,0.663,0.912,1,-4.009477928641283,0,0.05,0.0066,0.014,0.312,0.395,128.06,4,102
23,347280,0.0,0.348,0.6682843102541483,4,-6.666,1,0.0299,0.352,0.277,0.301,0.655,139.053,4,6
0,129332,0.0,0.798,0.625,4,-6.83,1,0.13,0.383,3.33e-05,0.125,0.774,92.994,4,84
57,265213,0.0,0.415,0.689,1,-6.486,1,0.0302,0.154,0.0,0.0637,0.245,143.043,4,59
53,128127,0.0,0.881,0.453,9,-10.504,1,0.0675,0.55,0.00594,0.0881,0.974,115.004,1,13
16,185346,0.0,0.689,0.224,4,-14.26604780433819,0,0.109,0.965,0.000133,0.298,0.766,122.1848969801553,4,100
0,284000,0.0,0.403,0.916,9,-3.71,1,0.0428,0.000599,5.35e-06,0.131,0.443,129.051,4,67
60,144600,0.0,0.715,0.797,3,-10.154,1,0.193,0.837,0.0,0.209,0.841,92.739,4,88
57,120493,0.0,0.555,0.65,4,-6.936,1,0.0282,0.0067,0.0491,0.236,0.966,132.59,4,80
19,192558,0.0,0.629,0.631620451171585,1,-8.14621637774559,1,0.07512349203425729,0.0612,0.927,0.0891,0.485,122.1848969801553,4,97
66,169000,0.0,0.665,0.782,6,-8.438,0,0.0307,0.12,4.19e-06,0.125,0.731,137.453,4,80
47,282840,0.0,0.687,0.926,5,-7.313,1,0.0548,0.0486,0.00174,0.162,0.58,115.753,4,82
55,284973,0.0,0.578,0.553220689305304,9,-8.081,1,0.0273,0.598,3.33e-06,0.226,0.362,139.95,4,66
55,437760,0.0,0.792,0.578,2,-9.262,1,0.0515,0.000138,0.788,0.0922,0.0898,124.991,4,101
36,127000,0.0,0.679,0.975,2,-2.648,1,0.07512349203425729,0.0604,1.24e-06,0.171,0.842,122.1848969801553,4,44
60,77754,0.0,0.476,0.0792,4,-28.425,0,0.0304,0.707,0.862,0.343,0.138,56.997,4,5
39,233706,0.0,0.469,0.581,5,-10.358,1,0.0341,0.0626,0.0497,0.102,0.356,88.906,4,94
24,160133,0.0,0.544,0.913,8,-3.9928930163531096,1,0.0425,0.00245,0.000156,0.0686,0.786,121.183,4,78
2,159226,0.0,0.555,0.921,8,-4.606,1,0.0369,0.00264,0.000205,0.117,0.775,121.141,4,2
47,131198,0.0,0.689,0.719,9,-6.096,0,0.136,0.382,0.0,0.213,0.674,130.0,4,8
19,60000,0.0,0.569,0.485,10,-9.529,0,0.179,0.0415,0.00325,0.0769,0.329,119.979,4,62
35,178733,0.0,0.29,0.5989598434552821,7,-7.41,1,0.0295,0.511,1.19e-05,0.0977,0.299,72.958,3,49
0,118840,0.0,0.602,0.553,11,-9.118848025370319,1,0.0328,0.108,0.0,0.0512,0.971,130.594,4,80
59,197995,0.0,0.503,0.849,5,-4.893872449141357,1,0.0615,0.00428,0.0,0.0667,0.762,165.096,4,30
0,221440,0.0,0.506,0.998,11,-1.502,1,0.132,0.0665,0.0,0.468,0.54,144.925,4,36
44,240866,0.0,0.653,0.631620451171585,9,-8.14621637774559,1,0.0255,0.686,0.0,0.867,0.307,111.957,4,70
77,222813,0.0,0.723,0.863,2,-7.89,1,0.0338,0.0383,0.0317,0.128,0.931,136.302,4,10
55,128306,0.0,0.838,0.6067752731517213,8,-6.502,1,0.0433,0.575,0.0,0.0785,0.971,131.719,4,88
3,72973,0.0,0.422,0.0472,2,-26.925,0,0.07512349203425729,0.986,0.79,0.064,0.401,134.898,3,15
0,228400,0.0,0.767,0.694,1,-5.059,0,0.0384,0.0629,0.0,0.32,0.78,112.012,4,2
6,208106,0.0,0.596,0.6875024814151564,8,-6.127,1,0.07512349203425729,0.341,2.05e-05,0.102,0.493,118.031,4,75
59,276200,0.0,0.328,0.805,4,-6.74,0,0.07512349203425729,0.000938,0.048,0.104,0.264,135.546,4,35
42,219200,0.0,0.582,0.952,1,-5.079,1,0.0677,0.00191,0.000118,0.164,0.522,105.98,4,30
31,272666,0.0,0.544,0.8394232028343793,6,-4.419,1,0.0374,0.000271,9.93e-06,0.138,0.303,94.958,4,47
65,148893,0.0,0.754,0.571,2,-8.547,1,0.0421,0.0173,0.0,0.3,0.82,122.463,4,10
10,164933,0.0,0.809,0.402,5,-11.648323560062085,1,0.0941,0.776,0.0,0.352,0.938,123.383,4,49
45,137306,0.0,0.399,0.995,11,-3.916,0,0.111,5.8e-05,0.0,0.0231,0.395,92.414,4,82
65,207986,0.0,0.354,0.942,7,-3.5838880095461896,1,0.237,0.00039,6.36e-06,0.431,0.242,119.992,4,41
16,175173,0.0,0.636,0.6659865319333933,0,-8.152,1,0.0354,0.212,0.0315,0.107,0.695,108.104,4,49
49,318511,0.0,0.535,0.285,4,-14.143,1,0.0307,0.836,0.00572,0.118,0.206,92.033,4,52
54,220506,0.0,0.807,0.105,9,-13.188,1,0.07512349203425729,0.964,0.0,0.103,0.372,109.014,4,10
35,234613,0.0,0.657,0.929,9,-3.812,0,0.0406,0.127,0.0,0.118,0.65,129.465,4,82
0,129332,0.0,0.798,0.625,4,-6.83,1,0.13,0.383,3.33e-05,0.125,0.774,92.994,4,85
21,321475,0.0,0.0867,0.958,7,-7.146,1,0.07512349203425729,9.64e-06,0.0864,0.314,0.086,197.95,4,47
0,118840,0.0,0.602,0.553,11,-9.336,1,0.0328,0.108,0.0,0.0512,0.971,130.594,4,80
11,141500,0.0,0.661,0.714,1,-7.342989806168889,1,0.0445,0.91,0.872,0.102,0.061,80.008,4,97
3,190253,0.0,0.637,0.583,9,-5.686,0,0.258,0.258,8.19e-05,0.367,0.305,176.025,4,84
66,169000,0.0,0.665,0.782,6,-8.438,0,0.0307,0.12,4.19e-06,0.125,0.731,137.453,4,10
29,128345,0.0,0.808,0.316,0,-14.883,1,0.0847,0.434,0.746,0.0797,0.315,96.393,4,25
24,98000,0.0,0.57,0.336,5,-12.677290702804822,1,0.07512349203425729,0.942,0.871,0.103,0.145,119.835,4,5
0,189840,0.0,0.715,0.706,11,-4.423,1,0.195,0.496,0.00134,0.106,0.522,179.997,4,84
49,154431,0.0,0.687,0.675,7,-7.093,1,0.0578,0.337,6.64e-06,0.357,0.682,149.996,4,83
2,260808,0.0,0.573,0.913,5,-6.52,0,0.0409,0.00861,0.0273,0.114,0.795,88.418,4,34
0,89733,0.0,0.548,0.0286,3,-25.688,1,0.0565,0.996,0.917,0.108,0.137,76.971,1,36
34,273266,0.0,0.47,0.979,7,-3.093466315589424,1,0.0937,0.0494,7.8e-05,0.842,0.371,152.885,4,94
12,148973,0.0,0.511,0.369,0,-9.667,1,0.0277,0.985,0.0,0.34,0.41,107.416,4,49
40,200480,0.0,0.6,0.631620451171585,9,-8.14621637774559,1,0.0522,0.101,1.29e-06,0.549,0.587,156.838,4,94
0,260696,1.0,0.751,0.897,1,-3.602,1,0.0468,0.00957,2.72e-05,0.329,0.483,119.97,4,3
39,180013,0.0,0.36,0.247,0,-9.415,1,0.0396,0.838,0.00454,0.104,0.279,77.225,4,95
0,255680,0.0,0.741,0.787,5,-6.228,1,0.0525,0.217,0.0179,0.0835,0.771,91.993,4,48
0,172342,0.0,0.795,0.565,3,-4.457,0,0.0948,0.131,0.0,0.0802,0.55,87.925,4,48
18,201880,0.0,0.157,0.144,0,-17.011,0,0.0447,0.912,0.0497,0.15,0.0372,76.305,4,25
12,111533,0.0,0.359,0.22762849340745717,0,-15.134,1,0.031,0.991,0.064,0.138,0.708,178.242,4,49
25,43666,0.0,0.538,0.0733,10,-22.872,1,0.0719,0.992,0.892,0.0884,0.676,122.1848969801553,5,15
34,264760,0.0,0.371,0.981,9,-5.668,1,0.174,0.024,0.0408,0.229,0.115,142.858,4,94
1,258825,0.0,0.635,0.551,3,-7.136,1,0.0354,0.00743,1.82e-05,0.07,0.451,151.779,4,86
7,416575,0.0,0.262,0.158,0,-25.514,1,0.07512349203425729,0.279,0.856,0.106,0.0334,107.854,3,55
10,119306,0.0,0.732,0.16,0,-15.176863672659668,1,0.07512349203425729,0.983,0.0,0.147,0.766,134.052,4,49
19,246280,0.0,0.713,0.825,9,-5.44,0,0.0335,0.147,0.00095,0.212,0.68,100.04,4,1
62,160736,0.0,0.653,0.362,5,-8.699,1,0.0472,0.165,0.000131,0.11,0.268,129.854,4,14
73,212346,0.0,0.617,0.922,11,-3.474,1,0.0744,0.000247,0.388,0.363,0.6,132.059,4,67
0,123453,0.0,0.631,0.569,5,-5.956,0,0.07512349203425729,0.728,0.0,0.27,0.874,71.078,4,88
63,249215,0.0,0.502,0.91,7,-2.769,1,0.107,0.04,0.0,0.319,0.588,176.084,4,61
32,234973,0.0,0.415,0.631620451171585,4,-8.14621637774559,1,0.0287,0.015,3.04e-06,0.12,0.424,129.036,4,47
41,286275,0.0,0.513,0.807,1,-9.538,0,0.212,0.38,0.026,0.237,0.862,63.431,4,65
40,427026,0.0,0.547,0.845,0,-6.146,1,0.0361,0.015,0.102,0.696,0.352,149.961,4,82
29,162026,0.0,0.475,0.403,2,-14.768,1,0.07512349203425729,0.66,3.59e-05,0.177,0.555,166.897,3,88
0,118840,0.0,0.602,0.553,11,-9.336,1,0.0328,0.108,0.0,0.0512,0.971,130.594,4,80
1,223613,0.0,0.409,0.57,6,-9.232034800986462,0,0.0711,0.687,0.0,0.173,0.336,128.657,4,76
49,328384,0.0,0.653,0.554,5,-8.156,1,0.0243,0.157,1.23e-06,0.172,0.455,99.974,4,93
0,194013,0.0,0.787,0.872,9,-2.117,1,0.143,0.0067,0.000193,0.136,0.696,92.025,4,63
39,35541,0.0,0.586,0.626,7,-8.127,1,0.321,0.0115,0.0,0.301,0.704,125.716,4,102
12,362250,0.0,0.138,-0.11714298253017863,10,-30.39,0,0.0413,0.633,0.646,0.361,0.0858,142.238,5,55
48,261653,0.0,0.521,0.155,0,-15.225266421081937,1,0.0286,0.947,9.32e-06,0.103,0.16,75.003,4,75
4,144573,0.0,0.712,0.539,2,-5.194,1,0.174,0.116,0.0,0.219,0.406,167.764,4,76
73,238173,0.0,0.518,0.797,6,-5.153,1,0.0309,0.000681,0.0,0.107,0.293,132.918,4,3
72,196946,0.0,0.575,0.868,5,-5.004,0,0.0319,0.000207,0.00294,0.0584,0.804,128.069,4,44
32,231786,0.0,0.391,0.911,4,-4.262,1,0.128,0.283,0.0,0.809,0.742,109.094,4,40
46,166890,0.0,0.577,0.869,2,-5.305,0,0.205,0.44,2.99e-06,0.0721,0.696,119.939,4,28
0,162009,0.0,0.541,0.753,0,-6.512,1,0.0511,0.0677,0.0,0.108,0.572,149.743,4,52
42,219302,0.0,0.658,0.48601322238585565,5,-10.202,1,0.04,0.613,0.000629,0.263,0.182,101.984,4,11
40,235040,0.0,0.588,0.452,9,-14.248,0,0.0325,0.0961,0.0377,0.0797,0.211,100.189,4,81
0,163854,0.0,0.697,0.875,5,-4.621,1,0.034,0.137,0.0,0.28,0.774,140.069,4,75
12,148440,0.0,0.726,0.269,4,-13.91,1,0.0502,0.966,0.0,0.277,0.642,120.147,4,49
43,190400,0.0,0.777,0.719,11,-6.701,0,0.0391,0.355,0.0,0.107,0.777,113.877,4,90
12,161013,0.0,0.719,0.221,7,-14.279638280692478,1,0.0318,0.918,1.37e-06,0.137,0.558,129.017,4,49
2,192477,1.0,0.812,0.855,7,-3.725,1,0.0554,0.0789,0.000167,0.108,0.573,90.04,4,48
48,215173,0.0,0.596,0.31804374170927263,0,-12.993,1,0.0255,0.9,0.0503,0.108,0.43,94.932,4,31
0,227520,1.0,0.807,0.606,3,-8.871,0,0.0872,0.0946,0.0,0.119,0.304,92.988,4,84
46,266382,0.0,0.507,0.501,0,-9.475,1,0.07512349203425729,0.282,2.23e-05,0.0947,0.134,122.1848969801553,4,66
24,311252,0.0,0.29,0.935,8,-1.798,1,0.07512349203425729,0.0955,0.0218,0.297,0.262,174.012,4,57
54,225573,0.0,0.59,0.72,2,-7.127,1,0.0263,0.0641,0.0,0.183,0.617,109.644,4,93
61,281218,0.0,0.509,0.477,11,-6.571,1,0.0262,0.309,0.0168,0.158,0.283,146.031,3,95
45,512640,0.0,0.844,0.52,7,-9.748,1,0.0518,0.00139,0.747,0.0941,0.197,124.993,3,69
36,147057,0.0,0.64,0.835,2,-6.557,1,0.0259,0.00221,0.0403,0.0832,0.621,98.974,4,11
0,267493,0.0,0.532,0.842,2,-6.152,1,0.0403,0.00131,1.2e-06,0.33,0.715,126.042,4,2
0,115506,0.0,0.369,0.499,6,-9.301,1,0.0448,0.829,1.75e-06,0.154,0.69,192.76,3,60
54,169226,0.0,0.495,0.142,11,-16.186,0,0.0436,0.97,1.93e-06,0.113,0.196,75.859,4,75
52,290360,0.0,0.534,0.393,11,-7.813,1,0.0292,0.00479,0.0107,0.107,0.0641,110.007,4,41
33,192413,0.0,0.613,0.631620451171585,2,-8.14621637774559,1,0.0269,0.326,0.000378,0.121,0.922,110.967,3,94
0,223800,0.0,0.329,0.866,4,-4.696283826784937,1,0.0484,0.0724,0.0,0.0869,0.257,184.793,4,75
39,179160,0.0,0.73,0.963,2,-3.667,1,0.0527,0.00124,0.478,0.392,0.823,106.986,4,13
42,240692,0.0,0.856,0.48,10,-8.237,1,0.0357,0.77,0.0,0.122,0.77,109.976,4,95
74,198260,0.0,0.719,0.757,2,-5.167,0,0.07512349203425729,0.137,0.0,0.129,0.489,147.024,4,61
5,301426,1.0,0.547,0.941,1,-4.631,1,0.0824,5.72e-06,0.000756,0.323,0.331,100.007,4,2
71,195693,0.0,0.469,0.851,10,-4.147,1,0.0547,0.000213,7.86e-06,0.154,0.549,130.053,4,44
49,257142,0.0,0.537,0.829,2,-6.831,1,0.0318,0.0268,0.00715,0.124,0.0383,140.047,4,52
0,222213,0.0,0.296,0.277,8,-9.627,1,0.03,0.513,0.0,0.125,0.254,148.853,3,34
71,172866,0.0,0.42,0.631620451171585,1,-8.14621637774559,1,0.07512349203425729,8.15e-05,0.00155,0.0871,0.463,165.182,4,35
21,752200,0.0,0.342,0.707,0,-7.844,1,0.043,0.188,0.369,0.149,0.0552,76.924,4,38
45,196973,0.0,0.506,0.212,4,-14.251061926775245,1,0.0315,0.663,0.0,0.143,0.294,69.071,4,49
0,377746,0.0,0.636,0.47287411529639534,9,-10.958,1,0.257,0.582,0.0,0.0453,0.572,115.577,4,10
6,167760,0.0,0.705,0.562,8,-3.378,0,0.0674,0.257,0.0,0.137,0.569,163.893,4,85
19,200292,0.0,0.26,0.8175950053046939,9,-5.141,1,0.118,0.00185,0.000303,0.946,0.234,137.007,4,47
54,154933,0.0,0.461,0.762,2,-6.727,1,0.07512349203425729,0.0537,0.0,0.238,0.632,122.1848969801553,4,80
19,223013,0.0,0.706,0.739,7,-6.448,1,0.0281,0.215,2.44e-06,0.186,0.8,129.753,4,57
3,242573,0.0,0.756,0.646,7,-5.795,1,0.319,0.152,1.81e-05,0.108,0.429,176.088,4,85
44,265426,0.0,0.617,0.672,5,-7.817,1,0.0302,0.0855,0.000125,0.052,0.931,135.518,4,83
78,282160,0.0,0.556,0.913,0,-2.36,1,0.0437,0.0193,8.59e-06,0.346,0.73,96.184,4,2
13,257972,0.0,0.651,0.901,11,-5.546,0,0.0615,0.274,0.0,0.257,0.673,122.1848969801553,4,62
68,151906,0.0,0.271,0.266,0,-13.602512932233278,1,0.0348,0.845,0.00174,0.795,0.163,122.1848969801553,3,87
33,279171,0.0,0.407,0.312,9,-8.508,1,0.0337,0.887,0.0,0.117,0.328,113.894,4,40
0,235547,0.0,0.167,0.332,1,-9.888,1,0.0359,0.992,0.191,0.113,0.0527,62.97,4,89
56,126386,0.0,0.68,0.465,8,-8.353,1,0.07512349203425729,0.743,0.676,0.136,0.847,122.1848969801553,4,25
42,255000,0.0,0.688,0.602,7,-8.055,1,0.0492,0.215,0.0,0.356,0.436,96.056,4,53
18,289041,0.0,0.595,0.805,8,-7.926,1,0.0543,0.0167,1.06e-05,0.0691,0.359,102.44,4,0
44,222280,0.0,0.469,0.954,0,-3.773,0,0.0945,8.76e-05,0.000236,0.176,0.453,136.104,4,82
47,271120,0.0,0.242,0.8879563853947949,7,-2.781,1,0.136,1.02e-05,0.000272,0.239,0.126,103.41,4,40
27,235750,0.0,0.283,0.040384179164285716,10,-22.54,1,0.379,0.884,0.911,0.914,0.346,88.102,5,71
24,138102,0.0,0.712,0.301,2,-13.162713588236187,0,0.0307,0.931,0.444,0.0802,0.167,84.937,4,97
21,500560,0.0,0.36,0.0788,2,-24.489,1,0.0333,0.824,0.882,0.783,0.0781,84.998,4,71
23,225933,0.0,0.695,0.44333163280510657,2,-12.691,1,0.0309,0.509,0.0172,0.0709,0.26,120.149,4,1
47,334733,0.0,0.355,0.884,5,-6.062,1,0.203,0.58,0.0,0.97,0.639,104.168,4,73
42,158436,0.0,0.703,0.637228599708771,2,-6.056,0,0.0396,0.517,0.0,0.0966,0.963,172.066,4,32
70,171093,0.0,0.73,0.809,5,-6.406,0,0.0876,0.208,0.0013,0.0804,0.825,101.965,4,84
69,157733,0.0,0.641,0.857,1,-5.725,0,0.301,0.013,0.00534,0.0695,0.961,122.728,5,64
27,325520,0.0,0.562,0.89,8,-2.684,1,0.07512349203425729,0.0119,5.97e-05,0.0976,0.394,122.1848969801553,4,47
72,220708,1.0,0.853,0.7660231167977443,9,-6.843,0,0.195,0.00596,0.00171,0.203,0.329,87.023,4,30
21,191613,0.0,0.452,0.954,4,-6.955,1,0.07512349203425729,8.31e-05,0.00109,0.302,0.216,98.732,4,47
18,255532,0.0,0.463,0.807,6,-5.52231977631388,1,0.041,0.0666,4.6e-06,0.114,0.346,163.905,4,57
67,183602,0.0,0.658,0.814,0,-4.631,1,0.0558,0.229,0.00676,0.216,0.69,108.016,4,44
0,194013,0.0,0.787,0.872,9,-2.117,1,0.143,0.0067,0.000193,0.136,0.696,92.025,4,48
1,157779,0.0,0.769,0.395,2,-11.448064309774047,1,0.0287,0.285,0.0,0.0776,0.558,81.485,4,96
29,135957,0.0,0.694,0.0816,9,-18.719,1,0.0394,0.861,0.0,0.159,0.528,120.122,4,11
54,129026,0.0,0.56,0.631620451171585,5,-8.14621637774559,1,0.0339,0.845,0.000985,0.148,0.664,115.008,4,88
0,175986,0.0,0.593,0.287,1,-12.472,1,0.0469,0.764,0.0,0.153,0.639,77.117,4,60
0,175986,0.0,0.593,0.631620451171585,1,-8.14621637774559,1,0.0469,0.764,0.0,0.153,0.639,77.117,4,7
58,250626,0.0,0.391,0.535,8,-4.516,1,0.0291,0.00324,0.0,0.205,0.127,145.937,4,103
70,224938,0.0,0.603,0.551,10,-6.259,0,0.0304,0.0696,0.0976,0.192,0.439,75.001,4,2
0,222738,0.0,0.416,0.964,9,-2.967,1,0.112,2.35e-05,0.000875,0.473,0.212,157.925,4,41
1,222893,0.0,0.579,0.978,0,-5.327,0,0.0548,8.55e-05,0.000141,0.0955,0.558,125.073,4,44
42,210066,0.0,0.632,0.804,2,-6.288,1,0.07512349203425729,0.694,0.0,0.356,0.79,155.979,4,73
37,222726,0.0,0.452,0.817,2,-8.372,1,0.0459,4.06e-05,0.915,0.394,0.354,130.161,4,47
0,118840,0.0,0.602,0.553,11,-9.118848025370319,1,0.0328,0.108,0.0,0.0512,0.971,130.594,4,80
32,208613,0.0,0.65,0.818,4,-7.549,1,0.0315,0.255,6.86e-06,0.323,0.897,116.585,4,59
0,171773,0.0,0.596,0.315,8,-9.175,1,0.07512349203425729,0.961,0.0,0.258,0.64,119.935,4,7
21,218329,0.0,0.792,0.854,7,-6.17,1,0.105,0.116,4.02e-06,0.108,0.829,110.01,4,56
39,180013,0.0,0.36,0.247,0,-9.415,1,0.0396,0.838,0.00454,0.104,0.279,77.225,4,93
42,342453,0.0,0.494,0.464,6,-5.747,1,0.0315,0.153,0.0,0.354,0.471,167.882,4,59
21,256052,0.0,0.722,0.7099185341183892,1,-4.313,1,0.07512349203425729,0.446,0.000159,0.938,0.761,99.976,4,57
47,181333,0.0,0.504,0.969,1,-5.439,1,0.11,0.000395,0.154,0.96,0.389,131.367,4,44
55,224973,0.0,0.632,0.866,1,-5.445,0,0.0488,0.0556,5.75e-06,0.518,0.835,87.785,4,44
55,410213,0.0,0.634,0.506,11,-5.882,1,0.0316,0.729,1.11e-06,0.12,0.244,124.003,4,30
21,184200,0.0,0.152,0.987,2,-2.935,1,0.07512349203425729,0.0119,5.78e-05,0.323,0.0714,192.503,4,47
33,236440,0.0,0.429,0.981,7,-3.174,1,0.0599,0.00213,0.000732,0.513,0.395,95.544,4,88
65,200437,0.0,0.634,0.378,9,-8.367,1,0.0295,0.566,0.0,0.0919,0.527,123.949,4,77
4,248768,0.0,0.685,0.909,3,-4.034,0,0.0396,0.0471,0.0,0.35,0.922,95.004,4,48
0,253626,0.0,0.44,0.838,9,-6.196,1,0.0423,0.0956,0.0,0.473,0.619,138.908,4,95
0,197866,0.0,0.475,0.347,5,-6.538,1,0.213,0.776,0.00012,0.113,0.285,175.2,3,58
33,198350,0.0,0.762,0.511,10,-9.96852694652707,1,0.0307,0.534,0.0,0.232,0.755,115.895,4,93
4,146426,0.0,0.757,0.571,7,-4.547,0,0.0906,0.264,8.97e-06,0.313,0.538,159.933,4,64
43,157080,0.0,0.519,0.924,7,-2.392,1,0.0542,0.0288,0.0,0.223,0.883,119.969,4,59
6,338127,0.0,0.202,0.164,0,-19.458,0,0.0464,0.299,0.927,0.0897,0.0388,67.774,4,55
14,131000,0.0,0.867,0.6,8,-11.77,1,0.161,0.0351,0.0,0.103,0.645,122.1848969801553,4,62
43,281520,0.0,0.468,0.657,7,-5.454,1,0.07512349203425729,0.09,5.65e-05,0.697,0.501,97.547,4,83
62,295600,0.0,0.379,0.69,4,-4.79,1,0.0549,0.0286,0.0,0.335,0.288,173.716,4,59
16,200762,0.0,0.532,0.902,7,-5.705,1,0.106,0.0044,0.00723,0.286,0.626,151.988,4,43
81,228093,1.0,0.73,0.769,8,-5.114,1,0.0298,0.138,0.0,0.0473,0.507,104.948,4,10
27,260040,0.0,0.656,0.791,5,-5.592,1,0.0273,0.0918,2.96e-06,0.0983,0.784,132.109,4,57
0,175986,0.0,0.593,0.287,1,-12.472,1,0.0469,0.764,0.0,0.153,0.639,77.117,4,7
0,125613,0.0,0.758,0.451,6,-8.001,1,0.0375,0.75,0.0,0.0503,0.737,122.912,4,60
56,224680,0.0,0.295,0.3825271042140592,2,-11.457,1,0.0293,0.836,0.385,0.137,0.293,145.302,3,87
23,356493,0.0,0.382,0.86,9,-6.344,1,0.0763,0.0402,0.0,0.736,0.218,171.911,4,59
50,218000,0.0,0.533,0.828,11,-5.533,1,0.0353,0.161,0.00242,0.0588,0.391,79.947,4,53
2,192477,1.0,0.812,0.855,7,-3.725,1,0.0554,0.0789,0.000167,0.108,0.573,90.04,4,63
23,356493,0.0,0.382,0.86,9,-6.344,1,0.0763,0.0402,0.0,0.736,0.218,171.911,4,5
12,178500,0.0,0.612,0.655,0,-8.237,0,0.292,0.788,0.901,0.138,0.454,76.046,4,97
11,164800,0.0,0.341,0.31828470411325804,7,-12.502,1,0.032,0.948,9.45e-05,0.221,0.526,204.288,4,49
64,144724,1.0,0.68,0.313,3,-12.781687126149627,0,0.0347,0.582,0.0,0.19,0.405,135.034,4,30
67,207240,0.0,0.422,0.656,4,-7.612592685465032,1,0.0397,0.0126,0.0279,0.268,0.549,173.93,3,10
